"","NAME","Age.Group","SEX","EDU.Simplified","DEPT","CITY","HOOD","sentence","position","words","focused","tones","sentence_type","total_speakers","position_spec"
"563","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD2","PN","olor","a","L+<H*","NFD",30,"PN3"
"564","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD2","N","medialunas","FOCUSED","L+H* L%","NFD",30,"N1"
"565","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD3","PN","No",NA,"H+L* L-","NFD",30,"PN1"
"566","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD3","PN","se","van","L+<H*","NFD",30,"PN2"
"567","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD3","PN","vivir","a","L+<H*","NFD",30,"PN3"
"568","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD3","N","San","Juan","L* L%","NFD",30,"N1"
"569","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD4","PN","Es",NA,"H*","NFD",30,"PN1"
"570","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD4","PN","possible","que","L*+H","NFD",30,"PN2"
"571","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD4","PN","No",NA,"deaccented","NFD",30,"PN3"
"572","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD4","PN","le","guste","L+H*","NFD",30,"PN4"
"573","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"574","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"575","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD6","PN","Esta",NA,NA,"NFD",30,"PN1"
"576","MVM26-2","18-35","Male","Secondary","Montevideo","Montevideo","Villa Teresa","NFD6","N","buenisimo","FOCUSED",NA,"NFD",30,"N1"
"577","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD1","N","Mandarinas",NA,"L* L%","BFD",30,"N"
"578","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","PN","Maria",NA,"L+<H* H-","BFD",30,"PN1"
"579","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","PN","esta",NA,"deaccented","BFD",30,"PN2"
"580","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","PN","comiendo",NA,"L+H*","BFD",30,"PN3"
"581","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"582","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","Yo",NA,"L*+H","BFD",30,"PN1"
"583","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","vivi",NA,"H*","BFD",30,"PN2"
"584","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","muchos",NA,"L+H*","BFD",30,"PN3"
"585","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","anos","en","H+L* L-","BFD",30,"PN4"
"586","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"587","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","Senora",NA,"L+<H* L-","NFD",30,"PN1"
"588","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"589","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","quiero",NA,"¡H+L*","NFD",30,"PN3"
"590","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"591","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","quiero",NA,"H*","NFD",30,"PN5"
"592","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","N","naranjas","FOCUSED","L+¡H* L%","NFD",30,"N1"
"593","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","PN","Que",NA,"L+!H*","NFD",30,"PN1"
"594","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","PN","rico",NA,"L+¡H*","NFD",30,"PN2"
"595","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"596","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","N","medialunas","FOCUSED","L+H*+L H%","NFD",30,"N1"
"597","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","PN","No",NA,"H+L* L-","NFD",30,"PN1"
"598","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","PN","se","van","L+<H*","NFD",30,"PN2"
"599","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","PN","vivir","a","L*+¡H","NFD",30,"PN3"
"600","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","N","San","Juan","L* L%","NFD",30,"N1"
"601","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","Es",NA,"H*","NFD",30,"PN1"
"602","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","possible","que","L*+H","NFD",30,"PN2"
"603","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"604","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","le","guste","L+¡H*","NFD",30,"PN4"
"605","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"606","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"607","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD6","PN","Esta",NA,"L+<H*","NFD",30,"PN1"
"608","MVM28","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD6","N","buenisimo","FOCUSED","L+¡H* L%","NFD",30,"N1"
"609","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD1","N","Mandarinas",NA,"L* !H%","BFD",30,"N"
"610","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","PN","Maria",NA,"L+<H*","BFD",30,"PN1"
"611","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","PN","esta",NA,"L+H*","BFD",30,"PN2"
"612","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","PN","comiendo",NA,"L+H*","BFD",30,"PN3"
"613","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"614","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","Yo",NA,"H*","BFD",30,"PN1"
"615","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","vivi",NA,"L+<¡H*","BFD",30,"PN2"
"616","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","muchos",NA,"deaccented","BFD",30,"PN3"
"617","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","PN","anos","en","deaccented","BFD",30,"PN4"
"618","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"619","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"620","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"621","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","quiero",NA,"L+¡H*","NFD",30,"PN3"
"622","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"623","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"624","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD1","N","naranjas","FOCUSED","L+H*+L L%","NFD",30,"N1"
"625","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","PN","Que",NA,"H*","NFD",30,"PN1"
"626","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","PN","rico",NA,"L+H*","NFD",30,"PN2"
"627","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","PN","olor","a","deaccented","NFD",30,"PN3"
"628","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD2","N","medialunas","FOCUSED","L* L%","NFD",30,"N1"
"629","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","PN","No",NA,"L+H* L-","NFD",30,"PN1"
"630","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"631","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","PN","vivir","a","L+H*","NFD",30,"PN3"
"632","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD3","N","San","Juan","L+H* L%","NFD",30,"N1"
"633","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","Es",NA,"deaccented","NFD",30,"PN1"
"634","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","possible","que","L+<H*","NFD",30,"PN2"
"635","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","No",NA,"deaccented","NFD",30,"PN3"
"636","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","PN","le","guste","L+H*","NFD",30,"PN4"
"637","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"638","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD5","N","con","Manuel","L+H* !H%","NFD",30,"N1"
"639","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD6","PN","Esta",NA,"L+H*","NFD",30,"PN1"
"640","MVM31","18-35","Male","Tertiary","Montevideo","Montevideo","Pocitos","NFD6","N","buenisimo","FOCUSED","L+¡H* L%","NFD",30,"N1"
"641","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD1","N","Mandarinas",NA,"L+H* L%","BFD",30,"N"
"642","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD2","PN","Maria",NA,"L+<H*","BFD",30,"PN1"
"643","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD2","PN","esta",NA,"deaccented","BFD",30,"PN2"
"644","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD2","PN","comiendo",NA,"L+H*","BFD",30,"PN3"
"645","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"646","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD4","PN","Yo",NA,"H*","BFD",30,"PN1"
"647","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD4","PN","vivi",NA,"H*","BFD",30,"PN2"
"648","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD4","PN","muchos",NA,"L+<H*","BFD",30,"PN3"
"649","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD4","PN","anos","en","L+<H* H-","BFD",30,"PN4"
"650","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"651","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"652","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD1","PN","no",NA,"H*","NFD",30,"PN2"
"653","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD1","PN","quiero",NA,"L+H*","NFD",30,"PN3"
"654","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"655","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD1","PN","quiero",NA,"H+L*","NFD",30,"PN5"
"656","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD1","N","naranjas","FOCUSED","L* L%","NFD",30,"N1"
"657","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD2","PN","Que",NA,"H*","NFD",30,"PN1"
"658","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD2","PN","rico",NA,"¡H*","NFD",30,"PN2"
"659","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"660","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD2","N","medialunas","FOCUSED","L+H* L%","NFD",30,"N1"
"661","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD3","PN","No",NA,"H+L* L-","NFD",30,"PN1"
"662","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"663","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD3","PN","vivir","a","L+¡H*","NFD",30,"PN3"
"664","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD3","N","San","Juan","L* L%","NFD",30,"N1"
"665","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD4","PN","Es",NA,"H*","NFD",30,"PN1"
"666","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD4","PN","possible","que","L+<¡H*","NFD",30,"PN2"
"667","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"668","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD4","PN","le","guste","L+H*","NFD",30,"PN4"
"669","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"670","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD5","N","con","Manuel","L+H* L%","NFD",30,"N1"
"671","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD6","PN","Esta",NA,"H*","NFD",30,"PN1"
"672","MVM36","36-59","Male","Tertiary","Montevideo","Montevideo","Union","NFD6","N","buenisimo","FOCUSED","L* L%","NFD",30,"N1"
"673","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD1","N","Mandarinas",NA,NA,"BFD",30,"N"
"674","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD2","PN","Maria",NA,"L+H*","BFD",30,"PN1"
"675","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD2","PN","esta",NA,"H+L*","BFD",30,"PN2"
"676","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD2","PN","comiendo",NA,"L+H*","BFD",30,"PN3"
"677","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"678","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD4","PN","Yo",NA,"L+<H*","BFD",30,"PN1"
"679","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD4","PN","vivi",NA,"H+L*","BFD",30,"PN2"
"680","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD4","PN","muchos",NA,"deaccented","BFD",30,"PN3"
"681","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD4","PN","anos","en","L+H*","BFD",30,"PN4"
"682","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"683","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD1","PN","Senora",NA,"L+H*+L L-","NFD",30,"PN1"
"684","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"685","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD1","PN","quiero",NA,"L+¡H*+L","NFD",30,"PN3"
"686","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"687","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"688","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD1","N","naranjas","FOCUSED","L+¡H*+L L%","NFD",30,"N1"
"689","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD2","PN","Que",NA,"H+L*","NFD",30,"PN1"
"690","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD2","PN","rico",NA,"L+H*","NFD",30,"PN2"
"691","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"692","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD2","N","medialunas","FOCUSED","L+¡H*+L LH%","NFD",30,"N1"
"693","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD3","PN","No",NA,"L+H*+L L-","NFD",30,"PN1"
"694","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"695","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD3","PN","vivir","a","L+H*","NFD",30,"PN3"
"696","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD3","N","San","Juan","L+¡H* L%","NFD",30,"N1"
"697","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD4","PN","Es",NA,"L+H*","NFD",30,"PN1"
"698","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD4","PN","possible","que","L+<H*","NFD",30,"PN2"
"699","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"700","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD4","PN","le","guste","deaccented","NFD",30,"PN4"
"701","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD4","N","regalo",NA,"L* L%","NFD",30,"N1"
"702","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD5","N","con","Manuel","L+H*+L L%","NFD",30,"N1"
"703","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD6","PN","Esta",NA,"H*","NFD",30,"PN1"
"704","MVM37","36-59","Male","Tertiary","Montevideo","Montevideo","Ciudad Vieja","NFD6","N","buenisimo","FOCUSED","L+¡H*+L L%","NFD",30,"N1"
"705","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD1","N","Mandarinas",NA,"L* L%","BFD",30,"N"
"706","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD2","PN","Maria",NA,"L+H* H-","BFD",30,"PN1"
"707","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD2","PN","esta",NA,"H+L*","BFD",30,"PN2"
"708","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD2","PN","comiendo",NA,"L+H*+L","BFD",30,"PN3"
"709","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD2","N","mandarinas",NA,"L+H* L%","BFD",30,"N"
"710","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD4","PN","Yo",NA,"L+<H*","BFD",30,"PN1"
"711","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD4","PN","vivi",NA,"H*","BFD",30,"PN2"
"712","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD4","PN","muchos",NA,"deaccented","BFD",30,"PN3"
"713","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD4","PN","anos","en","L+¡H*","BFD",30,"PN4"
"714","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"715","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"716","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"717","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD1","PN","quiero",NA,"¡H+L*","NFD",30,"PN3"
"718","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD1","PN","limones",NA,"L+¡H* !H-","NFD",30,"PN4"
"719","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"720","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD1","N","naranjas","FOCUSED","L+¡H* L%","NFD",30,"N1"
"721","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD2","PN","Que",NA,"L+H*","NFD",30,"PN1"
"722","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD2","PN","rico",NA,"deaccented","NFD",30,"PN2"
"723","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD2","PN","olor","a","L+H*","NFD",30,"PN3"
"724","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD2","N","medialunas","FOCUSED","L+¡H* L%","NFD",30,"N1"
"725","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD3","PN","No",NA,"L+H* L-","NFD",30,"PN1"
"726","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD3","PN","se","van","L+H*","NFD",30,"PN2"
"727","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD3","PN","vivir","a","L+<¡H*","NFD",30,"PN3"
"728","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD3","N","San","Juan","L+H* L%","NFD",30,"N1"
"729","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD4","PN","Es",NA,"H+L*","NFD",30,"PN1"
"730","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD4","PN","possible","que","L+H*","NFD",30,"PN2"
"731","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD4","PN","No",NA,"L+H*","NFD",30,"PN3"
"732","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD4","PN","le","guste","L+¡H*","NFD",30,"PN4"
"733","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD4","N","regalo",NA,"¡H+L* L%","NFD",30,"N1"
"734","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD5","N","con","Manuel","L+H* !H%","NFD",30,"N1"
"735","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD6","PN","Esta",NA,"H+L*","NFD",30,"PN1"
"736","MVM42","36-59","Male","Tertiary","Montevideo","Montevideo","Conciliacion","NFD6","N","buenisimo","FOCUSED","L+H* L%","NFD",30,"N1"
"737","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD1","N","Mandarinas",NA,"H+L* L%","BFD",30,"N"
"738","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD2","PN","Maria",NA,"L+H*","BFD",30,"PN1"
"739","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD2","PN","esta",NA,"H*","BFD",30,"PN2"
"740","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD2","PN","comiendo",NA,"L+<H*","BFD",30,"PN3"
"741","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD2","N","mandarinas",NA,"L* L%","BFD",30,"N"
"742","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD4","PN","Yo",NA,"L+<H*","BFD",30,"PN1"
"743","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD4","PN","vivi",NA,"H*","BFD",30,"PN2"
"744","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD4","PN","muchos",NA,"H*","BFD",30,"PN3"
"745","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD4","PN","anos","en","deaccented","BFD",30,"PN4"
"746","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","BFD4","N","San","Juan","L* L%","BFD",30,"N"
"747","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD1","PN","Senora",NA,"L+H* L-","NFD",30,"PN1"
"748","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD1","PN","no",NA,"L+H*","NFD",30,"PN2"
"749","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD1","PN","quiero",NA,"L+¡H*+L","NFD",30,"PN3"
"750","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD1","PN","limones",NA,"L* L-","NFD",30,"PN4"
"751","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD1","PN","quiero",NA,"L+<H*","NFD",30,"PN5"
"752","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD1","N","naranjas","FOCUSED","H+L* L%","NFD",30,"N1"
"753","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD2","PN","Que",NA,"L+H*","NFD",30,"PN1"
"754","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD2","PN","rico",NA,"L+H*","NFD",30,"PN2"
"755","MVM42-2","36-59","Male","Secondary","Montevideo","Montevideo","Prado","NFD2","PN","olor","a","L+<H*","NFD",30,"PN3"
